IPFROM,IPTO,REGI,ASSIGX,CTRY,CNTRY,PAIS
3239053568,3239053823,RIPE,712368000,DE,DEU,GERMANY
3239053824,3239054079,RIPE,712368000,DE,DEU,GERMANY
3239054080,3239054335,RIPE,712368000,DE,DEU,GERMANY
3239054336,3239054591,RIPE,712368000,DE,DEU,GERMANY
3239054592,3239054847,RIPE,712368000,DE,DEU,GERMANY
3239054848,3239055103,RIPE,712368000,DE,DEU,GERMANY
3239055104,3239055359,RIPE,712368000,DE,DEU,GERMANY
3239055360,3239055615,RIPE,712368000,DE,DEU,GERMANY
3239055616,3239055871,RIPE,712368000,DE,DEU,GERMANY
3239055872,3239056127,RIPE,712368000,DE,DEU,GERMANY
3239056128,3239056383,RIPE,712368000,DE,DEU,GERMANY
3239056384,3239056639,RIPE,712368000,DE,DEU,GERMANY
3239056640,3239056895,RIPE,712368000,DE,DEU,GERMANY
3239056896,3239057151,RIPE,712368000,DE,DEU,GERMANY
3239057152,3239057407,RIPE,712368000,DE,DEU,GERMANY
3239057408,3239057663,RIPE,712368000,DE,DEU,GERMANY
3239057664,3239057919,RIPE,712368000,DE,DEU,GERMANY
3239057920,3239058175,RIPE,712368000,DE,DEU,GERMANY
3239058176,3239058431,RIPE,712368000,DE,DEU,GERMANY
3239058432,3239058687,RIPE,712368000,DE,DEU,GERMANY
3239058688,3239058943,RIPE,712368000,DE,DEU,GERMANY
3239058944,3239059199,RIPE,712368000,DE,DEU,GERMANY
3239059200,3239059455,RIPE,712368000,DE,DEU,GERMANY
3239059456,3239059711,RIPE,712368000,DE,DEU,GERMANY
3239059712,3239059967,RIPE,712368000,DE,DEU,GERMANY
3239059968,3239060223,RIPE,712368000,DE,DEU,GERMANY
3239060224,3239060479,RIPE,712368000,DE,DEU,GERMANY
3239060480,3239060735,RIPE,712368000,DE,DEU,GERMANY
3239060736,3239060991,RIPE,712368000,DE,DEU,GERMANY
3239060992,3239061247,RIPE,712368000,DE,DEU,GERMANY
3239061248,3239061503,RIPE,712368000,DE,DEU,GERMANY
3239061504,3239061759,RIPE,712368000,DE,DEU,GERMANY
3239061760,3239062015,RIPE,712368000,DE,DEU,GERMANY
3239062016,3239062271,RIPE,712368000,DE,DEU,GERMANY
3239062272,3239062527,RIPE,1067990400,GB,GBR,UNITED
3239062528,3239062783,RIPE,1067990400,CH,CHE,SWITZERLAND
3239062784,3239063039,RIPE,1067990400,UA,UKR,UKRAINE
3239063040,3239063295,RIPE,1068163200,GB,GBR,UNITED
3239063296,3239063551,RIPE,1068681600,UA,UKR,UKRAINE
3239063552,3239063807,RIPE,712368000,DE,DEU,GERMANY
3239063808,3239064063,RIPE,712368000,DE,DEU,GERMANY
3239064064,3239064319,RIPE,712368000,DE,DEU,GERMANY
3239064320,3239064575,RIPE,712368000,DE,DEU,GERMANY
3239064576,3239064831,RIPE,712368000,DE,DEU,GERMANY
3239064832,3239065087,RIPE,712368000,DE,DEU,GERMANY
3239065088,3239065343,RIPE,712368000,DE,DEU,GERMANY
3239065344,3239065599,RIPE,712368000,DE,DEU,GERMANY
3239065600,3239065855,RIPE,712368000,DE,DEU,GERMANY
3239065856,3239066111,RIPE,712368000,DE,DEU,GERMANY
3239066112,3239066367,RIPE,712368000,DE,DEU,GERMANY
3239066368,3239066623,RIPE,712368000,DE,DEU,GERMANY
3239066624,3239066879,RIPE,712368000,DE,DEU,GERMANY
3239066880,3239067135,RIPE,712368000,DE,DEU,GERMANY
3239067136,3239067391,RIPE,712368000,DE,DEU,GERMANY
3239067392,3239067647,RIPE,712368000,DE,DEU,GERMANY
3239067648,3239069695,RIPE,712368000,DE,DEU,GERMANY
3239069696,3239071743,RIPE,712368000,DE,DEU,GERMANY
3239071744,3239075839,RIPE,712368000,DE,DEU,GERMANY
3239075840,3239076095,RIPE,1085616000,BE,BEL,BELGIUM
3239076096,3239076351,RIPE,1085702400,SE,SWE,SWEDEN
3239076352,3239076607,RIPE,1085702400,DE,DEU,GERMANY
3239076608,3239076863,RIPE,1086048000,PL,POL,POLAND
3239076864,3239077119,RIPE,1086048000,NL,NLD,NETHERLANDS
3239077120,3239077375,RIPE,1086134400,UA,UKR,UKRAINE
3239077376,3239077631,RIPE,1086220800,BG,BGR,BULGARIA
3239077632,3239077887,RIPE,1086220800,GB,GBR,UNITED
3239077888,3239078143,RIPE,1086307200,CZ,CZE,CZECH
3239078144,3239078399,RIPE,1086307200,UA,UKR,UKRAINE
3239078400,3239078655,RIPE,1086566400,RU,RUS,RUSSIAN
3239078656,3239078911,RIPE,1086566400,PL,POL,POLAND
3239078912,3239079167,RIPE,1086652800,GB,GBR,UNITED
3239079168,3239079423,RIPE,1086566400,SI,SVN,SLOVENIA
3239079424,3239079679,RIPE,1086566400,EU,EU,EUROPEAN
3239079680,3239079935,RIPE,1086652800,MD,MDA,MOLDOVA
3239079936,3239080191,RIPE,712368000,DE,DEU,GERMANY
3239080192,3239080447,RIPE,712368000,DE,DEU,GERMANY
3239080448,3239080703,RIPE,712368000,DE,DEU,GERMANY
3239080704,3239080959,RIPE,712368000,DE,DEU,GERMANY
3239080960,3239081215,RIPE,712368000,DE,DEU,GERMANY
3239081216,3239081471,RIPE,712368000,DE,DEU,GERMANY
3239081472,3239081727,RIPE,712368000,DE,DEU,GERMANY
3239081728,3239081983,RIPE,712368000,DE,DEU,GERMANY
3239081984,3239082239,RIPE,712368000,DE,DEU,GERMANY
3239082240,3239082495,RIPE,712368000,DE,DEU,GERMANY
3239082496,3239082751,RIPE,712368000,DE,DEU,GERMANY
3239082752,3239083007,RIPE,712368000,DE,DEU,GERMANY
3239083008,3239083263,RIPE,712368000,DE,DEU,GERMANY
3239083264,3239083519,RIPE,712368000,DE,DEU,GERMANY
3239083520,3239083775,RIPE,712368000,DE,DEU,GERMANY
3239083776,3239084031,RIPE,712368000,DE,DEU,GERMANY
3239084032,3239084287,RIPE,712368000,DE,DEU,GERMANY
3239084288,3239084543,RIPE,712368000,DE,DEU,GERMANY
3239084544,3239084799,RIPE,712368000,DE,DEU,GERMANY
3239084800,3239085055,RIPE,712368000,DE,DEU,GERMANY
3239085056,3239085311,RIPE,712368000,DE,DEU,GERMANY
3239085312,3239085567,RIPE,712368000,DE,DEU,GERMANY
3239085568,3239085823,RIPE,712368000,DE,DEU,GERMANY
3239085824,3239086079,RIPE,712368000,DE,DEU,GERMANY
3239086080,3239086335,RIPE,712368000,DE,DEU,GERMANY
3239086336,3239086591,RIPE,712368000,DE,DEU,GERMANY
3239086592,3239086847,RIPE,712368000,DE,DEU,GERMANY
3239086848,3239087103,RIPE,712368000,DE,DEU,GERMANY
3239087104,3239087359,RIPE,712368000,DE,DEU,GERMANY
3239087360,3239087615,RIPE,712368000,DE,DEU,GERMANY
3239087616,3239087871,RIPE,712368000,DE,DEU,GERMANY
3239087872,3239088127,RIPE,712368000,DE,DEU,GERMANY
3239088128,3239088383,RIPE,1083628800,GB,GBR,UNITED
3239088384,3239088639,RIPE,1083628800,GB,GBR,UNITED
3239088640,3239088895,RIPE,1083628800,DK,DNK,DENMARK
3239088896,3239089151,RIPE,1083801600,IL,ISR,ISRAEL
3239089152,3239089407,RIPE,1083888000,RO,ROM,ROMANIA
3239089408,3239089663,RIPE,1083888000,GB,GBR,UNITED
3239089664,3239089919,RIPE,1084233600,GB,GBR,UNITED
3239089920,3239090175,RIPE,1084233600,GB,GBR,UNITED
3239090176,3239090431,RIPE,1202083200,SI,SVN,SLOVENIA
3239090432,3239090687,RIPE,1084233600,GB,GBR,UNITED
3239090688,3239090943,RIPE,1084320000,NL,NLD,NETHERLANDS
3239090944,3239091199,RIPE,1084406400,GB,GBR,UNITED
3239091200,3239091455,RIPE,1130976000,FR,FRA,FRANCE
3239091456,3239091711,RIPE,1084492800,BG,BGR,BULGARIA
3239091712,3239091967,RIPE,1084752000,DE,DEU,GERMANY
3239091968,3239092223,RIPE,1084752000,FR,FRA,FRANCE
3239092224,3239092479,RIPE,712368000,DE,DEU,GERMANY
3239092480,3239092735,RIPE,712368000,DE,DEU,GERMANY
3239092736,3239092991,RIPE,712368000,DE,DEU,GERMANY
3239092992,3239093247,RIPE,712368000,DE,DEU,GERMANY
3239093248,3239093503,RIPE,712368000,DE,DEU,GERMANY
3239093504,3239093759,RIPE,712368000,DE,DEU,GERMANY
3239093760,3239094015,RIPE,712368000,DE,DEU,GERMANY
3239094016,3239094271,RIPE,712368000,DE,DEU,GERMANY
3239094272,3239094527,RIPE,712368000,DE,DEU,GERMANY
3239094528,3239094783,RIPE,712368000,DE,DEU,GERMANY
3239094784,3239095039,RIPE,712368000,DE,DEU,GERMANY
3239095040,3239095295,RIPE,712368000,DE,DEU,GERMANY
3239095296,3239095551,RIPE,712368000,DE,DEU,GERMANY
3239095552,3239095807,RIPE,712368000,DE,DEU,GERMANY
3239095808,3239096063,RIPE,712368000,DE,DEU,GERMANY
3239096064,3239096319,RIPE,712368000,DE,DEU,GERMANY
3239096320,3239096575,RIPE,712368000,DE,DEU,GERMANY
3239096576,3239096831,RIPE,712368000,DE,DEU,GERMANY
3239096832,3239097087,RIPE,712368000,DE,DEU,GERMANY
3239097088,3239097343,RIPE,712368000,DE,DEU,GERMANY
3239097344,3239097599,RIPE,712368000,DE,DEU,GERMANY
3239097600,3239097855,RIPE,712368000,DE,DEU,GERMANY
3239097856,3239098111,RIPE,712368000,DE,DEU,GERMANY
3239098112,3239098367,RIPE,712368000,DE,DEU,GERMANY
3239098368,3239098879,RIPE,794534400,DE,DEU,GERMANY
3239098880,3239100415,RIPE,794534400,DE,DEU,GERMANY
3239100416,3239100671,RIPE,712368000,DE,DEU,GERMANY
3239100672,3239100927,RIPE,712368000,DE,DEU,GERMANY
3239100928,3239101183,RIPE,712368000,DE,DEU,GERMANY
3239101184,3239101439,RIPE,712368000,DE,DEU,GERMANY
3239101440,3239101695,RIPE,712368000,DE,DEU,GERMANY
3239101696,3239101951,RIPE,712368000,DE,DEU,GERMANY
3239101952,3239102207,RIPE,712368000,DE,DEU,GERMANY
3239102208,3239102463,RIPE,712368000,DE,DEU,GERMANY
3239102464,3239102719,RIPE,712368000,DE,DEU,GERMANY
3239102720,3239102975,RIPE,712368000,DE,DEU,GERMANY
3239102976,3239103231,RIPE,712368000,DE,DEU,GERMANY
3239103232,3239103487,RIPE,712368000,DE,DEU,GERMANY
3239103488,3239103743,RIPE,712368000,DE,DEU,GERMANY
3239103744,3239103999,RIPE,712368000,DE,DEU,GERMANY
3239104000,3239104255,RIPE,712368000,DE,DEU,GERMANY
3239104256,3239104511,RIPE,712368000,DE,DEU,GERMANY
3239104512,3239105279,RIPE,1067385600,RU,RUS,RUSSIAN
3239105280,3239105535,RIPE,1067817600,CH,CHE,SWITZERLAND
3239105536,3239105791,RIPE,712368000,DE,DEU,GERMANY
3239105792,3239106047,RIPE,1067385600,RO,ROM,ROMANIA
3239106048,3239106303,RIPE,712368000,DE,DEU,GERMANY
3239106304,3239106559,RIPE,712368000,DE,DEU,GERMANY
3239106560,3239106815,RIPE,1074556800,GB,GBR,UNITED
3239106816,3239107071,RIPE,1074556800,CH,CHE,SWITZERLAND
3239107072,3239107327,RIPE,1074556800,RO,ROM,ROMANIA
3239107328,3239107583,RIPE,1074556800,GR,GRC,GREECE
3239107584,3239107839,RIPE,1074556800,CH,CHE,SWITZERLAND
3239107840,3239108095,RIPE,1074556800,RO,ROM,ROMANIA
3239108096,3239108351,RIPE,712368000,DE,DEU,GERMANY
3239108352,3239108607,RIPE,712368000,DE,DEU,GERMANY
3239108608,3239108863,RIPE,712368000,DE,DEU,GERMANY
3239108864,3239109119,RIPE,712368000,DE,DEU,GERMANY
3239109120,3239109375,RIPE,712368000,DE,DEU,GERMANY
3239109376,3239109631,RIPE,712368000,DE,DEU,GERMANY
3239109632,3239109887,RIPE,712368000,DE,DEU,GERMANY
3239109888,3239110143,RIPE,1067558400,PL,POL,POLAND
3239110144,3239110399,RIPE,712368000,DE,DEU,GERMANY
3239110400,3239110655,RIPE,712368000,DE,DEU,GERMANY
3239110656,3239110911,RIPE,1084752000,PL,POL,POLAND
3239110912,3239111167,RIPE,1084752000,UA,UKR,UKRAINE
3239111168,3239111423,RIPE,1084838400,NL,NLD,NETHERLANDS
3239111424,3239111679,RIPE,1084924800,DE,DEU,GERMANY
3239111680,3239111935,RIPE,1202774400,EU,EU,EUROPEAN
3239111936,3239112191,RIPE,1085097600,AT,AUT,AUSTRIA
3239112192,3239112447,RIPE,1085097600,UA,UKR,UKRAINE
3239112448,3239112703,RIPE,1085097600,PL,POL,POLAND
3239112704,3239112959,RIPE,1085097600,PL,POL,POLAND
3239112960,3239113215,RIPE,1147305600,CH,CHE,SWITZERLAND
3239113216,3239113471,RIPE,1085097600,GB,GBR,UNITED
3239113472,3239113727,RIPE,1085097600,GB,GBR,UNITED
3239113728,3239113983,RIPE,1085356800,AT,AUT,AUSTRIA
3239113984,3239114239,RIPE,1085356800,DE,DEU,GERMANY
3239114240,3239114495,RIPE,1085356800,BG,BGR,BULGARIA
3239114496,3239114751,RIPE,1085356800,UA,UKR,UKRAINE
3239114752,3239115007,RIPE,712368000,DE,DEU,GERMANY
3239115008,3239115263,RIPE,712368000,DE,DEU,GERMANY
3239115264,3239115519,RIPE,712368000,DE,DEU,GERMANY
3239115520,3239115775,RIPE,712368000,DE,DEU,GERMANY
3239115776,3239116031,RIPE,712368000,DE,DEU,GERMANY
3239116032,3239116287,RIPE,712368000,DE,DEU,GERMANY
3239116288,3239116543,RIPE,712368000,DE,DEU,GERMANY
3239116544,3239116799,RIPE,1067558400,PL,POL,POLAND
3239116800,3239117055,RIPE,1067558400,GB,GBR,UNITED
3239117056,3239117311,RIPE,712368000,DE,DEU,GERMANY
3239117312,3239117567,RIPE,712368000,DE,DEU,GERMANY
3239117568,3239117823,RIPE,712368000,DE,DEU,GERMANY
3239117824,3239118079,RIPE,712368000,DE,DEU,GERMANY
3239118080,3239118335,RIPE,712368000,DE,DEU,GERMANY
3239118336,3239118591,RIPE,712368000,DE,DEU,GERMANY
3239118592,3239118847,RIPE,712368000,DE,DEU,GERMANY
3239118848,3239119103,RIPE,712368000,DE,DEU,GERMANY
3239119104,3239119359,RIPE,712368000,DE,DEU,GERMANY
3239119360,3239119615,RIPE,712368000,DE,DEU,GERMANY
3239119616,3239119871,RIPE,712368000,DE,DEU,GERMANY
3239119872,3239120127,RIPE,1069286400,GB,GBR,UNITED
3239120128,3239120383,RIPE,1069286400,CZ,CZE,CZECH
3239120384,3239120639,RIPE,1069632000,PL,POL,POLAND
3239120640,3239120895,RIPE,1069632000,DE,DEU,GERMANY
3239120896,3239121151,RIPE,712368000,DE,DEU,GERMANY
3239121152,3239121407,RIPE,712368000,DE,DEU,GERMANY
3239121408,3239121663,RIPE,712368000,DE,DEU,GERMANY
3239121664,3239121919,RIPE,1211155200,FR,FRA,FRANCE
3239121920,3239122175,RIPE,712368000,DE,DEU,GERMANY
3239122176,3239122431,RIPE,712368000,DE,DEU,GERMANY
3239122432,3239122687,RIPE,712368000,DE,DEU,GERMANY
3239122688,3239122943,RIPE,712368000,DE,DEU,GERMANY
3239122944,3239123199,RIPE,712368000,DE,DEU,GERMANY
3239123200,3239123455,RIPE,712368000,DE,DEU,GERMANY
3239123456,3239123711,RIPE,712368000,DE,DEU,GERMANY
3239123712,3239123967,RIPE,712368000,DE,DEU,GERMANY
3239123968,3239124223,RIPE,712368000,DE,DEU,GERMANY
3239124224,3239124479,RIPE,712368000,DE,DEU,GERMANY
3239124480,3239124735,RIPE,712368000,DE,DEU,GERMANY
3239124736,3239124991,RIPE,712368000,DE,DEU,GERMANY
3239124992,3239125247,RIPE,712368000,DE,DEU,GERMANY
3239125248,3239125503,RIPE,712368000,DE,DEU,GERMANY
3239125504,3239125759,RIPE,712368000,DE,DEU,GERMANY
3239125760,3239126015,RIPE,712368000,DE,DEU,GERMANY
3239126016,3239126271,RIPE,712368000,DE,DEU,GERMANY
3239126272,3239126527,RIPE,712368000,DE,DEU,GERMANY
3239126528,3239126783,RIPE,712368000,DE,DEU,GERMANY
3239126784,3239127039,RIPE,712368000,DE,DEU,GERMANY
3239127040,3239127295,RIPE,1077235200,PT,PRT,PORTUGAL
3239127296,3239127551,RIPE,1077235200,PL,POL,POLAND
3239127552,3239127807,RIPE,1077494400,IL,ISR,ISRAEL
3239127808,3239128063,RIPE,1193875200,RU,RUS,RUSSIAN
3239128064,3239128319,RIPE,1077580800,AT,AUT,AUSTRIA
3239128320,3239128575,RIPE,1077580800,IT,ITA,ITALY
3239128576,3239128831,RIPE,1077580800,UA,UKR,UKRAINE
3239128832,3239129087,RIPE,1077580800,GB,GBR,UNITED
3239129088,3239129343,RIPE,712368000,DE,DEU,GERMANY
3239129344,3239129599,RIPE,712368000,DE,DEU,GERMANY
3239129600,3239129855,RIPE,712368000,DE,DEU,GERMANY
3239129856,3239130111,RIPE,712368000,DE,DEU,GERMANY
3239130112,3239130367,RIPE,1071446400,RU,RUS,RUSSIAN
3239130368,3239130623,RIPE,1071446400,JO,JOR,JORDAN
3239130624,3239130879,RIPE,1071532800,PL,POL,POLAND
3239130880,3239131135,RIPE,1071532800,PL,POL,POLAND
3239131136,3239131391,RIPE,712368000,DE,DEU,GERMANY
3239131392,3239131647,RIPE,712368000,DE,DEU,GERMANY
3239131648,3239131903,RIPE,712368000,DE,DEU,GERMANY
3239131904,3239132159,RIPE,712368000,DE,DEU,GERMANY
3239132160,3239132415,RIPE,712368000,DE,DEU,GERMANY
3239132416,3239132671,RIPE,712368000,DE,DEU,GERMANY
3239132672,3239133183,RIPE,724464000,DE,DEU,GERMANY
3239133184,3239133439,RIPE,1086739200,CH,CHE,SWITZERLAND
3239133440,3239133695,RIPE,1086652800,GB,GBR,UNITED
3239133696,3239133951,RIPE,1180915200,EU,EU,EUROPEAN
3239133952,3239134207,RIPE,1086739200,SE,SWE,SWEDEN
3239134208,3239134463,RIPE,1086739200,IL,ISR,ISRAEL
3239134464,3239134719,RIPE,1086739200,UA,UKR,UKRAINE
3239134720,3239134975,RIPE,1086825600,RO,ROM,ROMANIA
3239134976,3239135231,RIPE,1087171200,PL,POL,POLAND
3239135232,3239135487,RIPE,1087171200,SE,SWE,SWEDEN
3239135488,3239135743,RIPE,1087171200,GB,GBR,UNITED
3239135744,3239135999,RIPE,1087171200,IL,ISR,ISRAEL
3239136000,3239136255,RIPE,1087257600,DE,DEU,GERMANY
3239136256,3239136511,RIPE,1203379200,CH,CHE,SWITZERLAND
3239136512,3239136767,RIPE,1087257600,DE,DEU,GERMANY
3239136768,3239137023,RIPE,1087257600,MD,MDA,MOLDOVA
3239137024,3239137279,RIPE,1087344000,LI,LIE,LIECHTENSTEIN
3239137280,3239137535,RIPE,712368000,DE,DEU,GERMANY
3239137536,3239137791,RIPE,712368000,DE,DEU,GERMANY
3239137792,3239138047,RIPE,712368000,DE,DEU,GERMANY
3239138048,3239138303,RIPE,712368000,DE,DEU,GERMANY
3239138304,3239138559,RIPE,1067558400,PL,POL,POLAND
3239138560,3239138815,RIPE,1067817600,CH,CHE,SWITZERLAND
3239138816,3239139071,RIPE,712368000,DE,DEU,GERMANY
3239139072,3239139327,RIPE,712368000,DE,DEU,GERMANY
3239139328,3239139583,RIPE,712368000,DE,DEU,GERMANY
3239139584,3239139839,RIPE,712368000,DE,DEU,GERMANY
3239139840,3239140095,RIPE,712368000,DE,DEU,GERMANY
3239140096,3239140351,RIPE,712368000,DE,DEU,GERMANY
3239140352,3239140607,RIPE,712368000,DE,DEU,GERMANY
3239140608,3239140863,RIPE,712368000,DE,DEU,GERMANY
3239140864,3239141119,RIPE,712368000,DE,DEU,GERMANY
3239141120,3239141375,RIPE,712368000,DE,DEU,GERMANY
3239141376,3239141631,RIPE,712368000,DE,DEU,GERMANY
3239141632,3239141887,RIPE,712368000,DE,DEU,GERMANY
3239141888,3239142143,RIPE,712368000,DE,DEU,GERMANY
3239142144,3239142399,RIPE,712368000,DE,DEU,GERMANY
3239142400,3239142655,RIPE,712368000,DE,DEU,GERMANY
3239142656,3239142911,RIPE,712368000,DE,DEU,GERMANY
3239142912,3239143167,RIPE,712368000,DE,DEU,GERMANY
3239143168,3239143423,RIPE,712368000,DE,DEU,GERMANY
3239143424,3239143679,RIPE,712368000,DE,DEU,GERMANY
3239143680,3239143935,RIPE,712368000,DE,DEU,GERMANY
3239143936,3239144191,RIPE,712368000,DE,DEU,GERMANY
3239144192,3239144447,RIPE,712368000,DE,DEU,GERMANY
3239144448,3239144703,RIPE,712368000,DE,DEU,GERMANY
3239144704,3239144959,RIPE,712368000,DE,DEU,GERMANY
3239144960,3239145215,RIPE,712368000,DE,DEU,GERMANY
3239145216,3239145471,RIPE,712368000,DE,DEU,GERMANY
3239145472,3239145727,RIPE,712368000,DE,DEU,GERMANY
3239145728,3239145983,RIPE,712368000,DE,DEU,GERMANY
3239145984,3239146239,RIPE,712368000,DE,DEU,GERMANY
3239146240,3239146495,RIPE,712368000,DE,DEU,GERMANY
3239146496,3239146751,RIPE,712368000,DE,DEU,GERMANY
3239146752,3239147007,RIPE,712368000,DE,DEU,GERMANY
3239147008,3239147263,RIPE,712368000,DE,DEU,GERMANY
3239147264,3239147519,RIPE,712368000,DE,DEU,GERMANY
3239147520,3239147775,RIPE,712368000,DE,DEU,GERMANY
3239147776,3239148031,RIPE,712368000,DE,DEU,GERMANY
3239148032,3239148287,RIPE,712368000,DE,DEU,GERMANY
3239148288,3239148543,RIPE,712368000,DE,DEU,GERMANY
3239148544,3239148799,RIPE,712368000,DE,DEU,GERMANY
3239148800,3239149055,RIPE,712368000,DE,DEU,GERMANY
3239149056,3239149311,RIPE,712368000,DE,DEU,GERMANY
3239149312,3239149567,RIPE,712368000,DE,DEU,GERMANY
3239149568,3239149823,RIPE,712368000,DE,DEU,GERMANY
3239149824,3239150079,RIPE,712368000,DE,DEU,GERMANY
3239150080,3239150335,RIPE,712368000,DE,DEU,GERMANY
3239150336,3239150591,RIPE,712368000,DE,DEU,GERMANY
3239150592,3239150847,RIPE,712368000,DE,DEU,GERMANY
3239150848,3239151103,RIPE,712368000,DE,DEU,GERMANY
3239151104,3239151359,RIPE,712368000,DE,DEU,GERMANY
3239151360,3239151615,RIPE,712368000,DE,DEU,GERMANY
3239151616,3239151871,RIPE,712368000,DE,DEU,GERMANY
3239151872,3239152127,RIPE,712368000,DE,DEU,GERMANY
3239152128,3239152383,RIPE,712368000,DE,DEU,GERMANY
3239152384,3239152639,RIPE,712368000,DE,DEU,GERMANY
3239152640,3239152895,RIPE,712368000,DE,DEU,GERMANY
3239152896,3239153151,RIPE,712368000,DE,DEU,GERMANY
3239153152,3239153407,RIPE,712368000,DE,DEU,GERMANY
3239153408,3239153663,RIPE,712368000,DE,DEU,GERMANY
3239153664,3239153919,RIPE,712368000,DE,DEU,GERMANY
3239153920,3239154175,RIPE,712368000,DE,DEU,GERMANY
3239154176,3239154431,RIPE,712368000,DE,DEU,GERMANY
3239154432,3239154687,RIPE,712368000,DE,DEU,GERMANY
3239154688,3239154943,RIPE,712368000,DE,DEU,GERMANY
3239154944,3239155199,RIPE,712368000,DE,DEU,GERMANY
3239155200,3239155455,RIPE,712368000,DE,DEU,GERMANY
3239155456,3239155711,RIPE,712368000,DE,DEU,GERMANY
3239155712,3239155967,RIPE,712368000,DE,DEU,GERMANY
3239155968,3239156223,RIPE,712368000,DE,DEU,GERMANY
3239156224,3239156479,RIPE,712368000,DE,DEU,GERMANY
3239156480,3239156735,RIPE,712368000,DE,DEU,GERMANY
3239156736,3239156991,RIPE,712368000,DE,DEU,GERMANY
3239156992,3239157247,RIPE,712368000,DE,DEU,GERMANY
3239157248,3239157503,RIPE,712368000,DE,DEU,GERMANY
3239157504,3239157759,RIPE,712368000,DE,DEU,GERMANY
3239157760,3239158015,RIPE,712368000,DE,DEU,GERMANY
3239158016,3239158271,RIPE,712368000,DE,DEU,GERMANY
3239158272,3239158527,RIPE,712368000,DE,DEU,GERMANY
3239158528,3239158783,RIPE,712368000,DE,DEU,GERMANY
3239158784,3239159039,RIPE,712368000,DE,DEU,GERMANY
3239159040,3239159295,RIPE,712368000,DE,DEU,GERMANY
3239159296,3239159551,RIPE,712368000,DE,DEU,GERMANY
3239159552,3239159807,RIPE,712368000,DE,DEU,GERMANY
3239159808,3239160063,RIPE,712368000,DE,DEU,GERMANY
3239160064,3239160319,RIPE,712368000,DE,DEU,GERMANY
3239160320,3239160575,RIPE,1074643200,RU,RUS,RUSSIAN
3239160576,3239160831,RIPE,1074643200,DE,DEU,GERMANY
3239160832,3239161087,RIPE,1074643200,PL,POL,POLAND
3239161088,3239161343,RIPE,1074643200,BY,BLR,BELARUS
3239161344,3239161599,RIPE,1074729600,UA,UKR,UKRAINE
3239161600,3239161855,RIPE,1075075200,HU,HUN,HUNGARY
3239161856,3239162111,RIPE,712368000,DE,DEU,GERMANY
3239162112,3239162367,RIPE,712368000,DE,DEU,GERMANY
3239162368,3239162623,RIPE,1067817600,DE,DEU,GERMANY
3239162624,3239162879,RIPE,1067904000,EU,EU,EUROPEAN
3239162880,3239163135,RIPE,712368000,DE,DEU,GERMANY
3239163136,3239163391,RIPE,712368000,DE,DEU,GERMANY
3239163392,3239163647,RIPE,712368000,DE,DEU,GERMANY
3239163648,3239163903,RIPE,712368000,DE,DEU,GERMANY
3239163904,3239164159,RIPE,712368000,DE,DEU,GERMANY
3239164160,3239164415,RIPE,1073865600,NL,NLD,NETHERLANDS
3239164416,3239164671,RIPE,1073865600,NL,NLD,NETHERLANDS
3239164672,3239164927,RIPE,1073952000,GB,GBR,UNITED
3239164928,3239165183,RIPE,1073952000,DK,DNK,DENMARK
3239165184,3239165439,RIPE,1073952000,EU,EU,EUROPEAN
3239165440,3239165695,RIPE,712368000,DE,DEU,GERMANY
3239165696,3239165951,RIPE,712368000,DE,DEU,GERMANY
3239165952,3239166207,RIPE,1096588800,FR,FRA,FRANCE
3239166208,3239166463,RIPE,1096502400,DE,DEU,GERMANY
3239166464,3239166719,RIPE,1096502400,CH,CHE,SWITZERLAND
3239166720,3239166975,RIPE,1096588800,RO,ROM,ROMANIA
3239166976,3239167231,RIPE,1096848000,FR,FRA,FRANCE
3239167232,3239167487,RIPE,1096934400,EU,EU,EUROPEAN
3239167488,3239167743,RIPE,1097107200,FR,FRA,FRANCE
3239167744,3239167999,RIPE,1097107200,CH,CHE,SWITZERLAND
3239168000,3239168255,RIPE,1097193600,CH,CHE,SWITZERLAND
3239168256,3239168511,RIPE,1097193600,GB,GBR,UNITED
3239168512,3239168767,RIPE,1097193600,SE,SWE,SWEDEN
3239168768,3239169023,RIPE,1097193600,PL,POL,POLAND
3239169024,3239169279,RIPE,1097193600,EU,EU,EUROPEAN
3239169280,3239169535,RIPE,1097539200,DE,DEU,GERMANY
3239169536,3239169791,RIPE,1135296000,DK,DNK,DENMARK
3239169792,3239170047,RIPE,1097625600,SE,SWE,SWEDEN
3239170048,3239170303,RIPE,1097625600,UA,UKR,UKRAINE
3239170304,3239170559,RIPE,1172188800,FR,FRA,FRANCE
